x,y
26.410309,0.95728
1.176582,12.178831
-18.237656,-7.6924953
15.952689,-14.510573
28.588419,13.27168
-5.2253337,-27.328096
24.517525,20.878803
0.51203305,-26.363716
-30.88406,8.693098
-18.139275,14.410665
1.9626809,4.9084406
26.237238,-19.69328
-17.696589,14.627246
-2.3483298,9.222039
24.017818,-13.248926
3.4216475,4.593993
-6.576968,-26.758997
9.507844,30.585323
30.465384,19.686981
-5.4297323,-7.6452584
30.645601,-5.2633233
-41.56082,8.863488
7.080575,6.8485203
10.868101,4.743675
-20.861786,-19.14877
-39.2147,-10.266534
-38.387768,-11.118235
28.789871,9.822783
-3.0682235,-27.568775
24.108171,2.82347
13.50253,-19.233078
4.825629,4.696018
14.836755,-12.3667345
23.68512,-2.483678
-21.55505,-18.079958
-15.428778,13.624013
7.69698,15.950142
26.25329,16.071194
-14.789814,-25.467068
31.392147,16.504084
6.4625335,2.4858825
-17.68166,-10.1319475
33.003223,-2.8488264
-1.6710551,-9.021302
-14.091165,14.442707
-4.4205594,-12.472066
-12.239262,-28.116335
24.15873,3.650898
-12.458861,-29.656532
-7.789177,-25.10828
30.543568,1.8267802
-21.533657,-19.788832
-23.390574,14.256606
19.901491,-9.14154
-2.2462807,5.848301
-38.462063,7.525186
-21.839273,-18.709723
-2.4745488,-16.37782
-1.939,-17.968233
29.619837,13.561874
28.78751,14.778404
-37.491215,-12.539844
-20.267197,-14.534464
15.653592,13.356513
-1.582257,7.2162766
-18.471983,-21.233814
1.7906902,-19.281744
17.96956,2.2333038
23.105122,-16.72899
20.364313,-19.732918
19.189337,-12.097914
27.579025,1.1827873
-38.746025,8.369322
31.685472,20.35287
24.265783,-15.439846
11.887543,30.792538
-33.27658,4.494913
26.944275,12.078018
19.884428,10.8519535
8.667001,3.4587
16.477919,-21.35479
-2.155023,-24.548403
25.248884,-20.703615
-1.7931223,25.402634
-4.155546,26.940321
17.839994,10.975622
-18.896452,-8.392592
14.408673,25.409685
-38.828587,8.502467
18.804995,-12.458352
-0.4434289,9.032255
0.7821719,11.144113
12.278268,24.015852
9.375901,4.4408703
-20.27441,14.8604
25.590242,-18.707438
0.33792844,-17.294346
-1.059103,-24.695202
-21.323689,-6.2253075
-26.620556,13.631549
18.726116,4.4653306
-3.0728455,-8.270539
-11.614708,-8.099969
12.761484,7.2960677
-13.397118,-28.63633
-0.008089314,13.657547
-5.397391,7.3204436
30.707666,-2.3000207
33.48049,0.3928777
1.1651763,12.005943
-5.710822,12.84977
3.0276432,13.9261875
-33.64646,4.6446433
26.900536,-1.6245724
13.345754,24.669386
-41.16155,9.917532
-38.674576,-10.44712
-2.3314943,4.899901
-10.477138,-30.327265
-2.5810459,-24.678204
16.038488,10.071889
-40.660843,-4.448102
-38.168816,-11.563119
-10.6314745,13.793841
-40.455166,13.035294
16.309475,-0.79017466
8.290261,28.763224
15.386659,-12.979483
-42.454037,12.054955
-8.599843,-6.832713
1.9128305,13.886951
-4.431497,-30.019377
12.376351,29.885605
14.150447,24.0084
19.615196,-12.986255
7.4691095,3.7284932
-42.97354,11.378368
-37.027596,-14.235552
-19.841488,-13.01534
-42.640366,11.777109
-41.709904,12.698568
-40.89411,13.273726
-42.37731,13.084345
22.717299,0.6320126
-21.186583,14.392698
-1.9065794,-23.88741
-6.5894217,-26.703203
19.612986,18.14305
14.616634,-19.65101
-13.290653,-28.4368
-36.90767,-13.13055
-4.8337774,-31.48542
30.636889,7.067194
-3.0555756,26.886683
-4.2892675,-11.485489
14.151166,27.924948
-41.818264,13.647838
1.3820624,11.149747
-19.882948,-11.906654
25.78142,21.654469
-33.64646,4.644643
-38.28726,11.482849
-37.497913,11.0954075
-13.914943,-8.62653
-6.358646,12.601963
25.064508,-20.125961
-3.7989755,5.912171
20.546614,1.4751099
0.5683506,13.168732
-6.9392657,-5.1423726
-16.20941,14.645559
-14.407695,14.033882
-36.810932,-13.773574
-8.343945,-28.717928
24.101318,-16.632181
32.377827,-2.3174033
-13.614852,14.278493
30.4059,13.984943
-0.9642103,11.872832
6.909851,5.614422
7.823709,4.60675
28.203476,0.14189154
18.027298,14.59175
-6.9247017,6.1686754
25.882921,12.754291
-4.948185,-26.808489
-2.3956127,3.0270581
10.310745,5.1535516
-3.5668314,24.91637
7.3657947,4.849547
-5.215339,-29.133709
-9.318153,-25.049114
30.536991,-4.7335296
11.234078,29.160364
-5.8819327,13.349698
17.484571,-19.5785
-5.1188545,12.764738
-1.1202897,-29.95391
18.350204,-11.293097
26.442738,19.974611
-20.318602,-17.806204
-18.847025,-21.323858
-6.0033503,-6.2998743
-40.64404,-4.626644
-5.877878,13.349631
26.491077,-2.5812402
-14.772234,-27.388763
14.624808,8.5701
-0.30259186,-17.664799
-3.4955513,-25.947151
-4.406064,-27.94394
29.860367,-3.3681116
29.78951,23.134727
-6.368768,7.6943083
22.909721,21.088388
-37.905155,10.217617
-2.5037305,-27.956553
27.320211,-14.38277
-20.27441,14.8604
-38.241245,11.098961
31.021608,1.4869946
11.990324,-21.215359
-38.619625,10.188994
0.04977161,-17.52796
7.2036166,16.6542
23.417925,18.723059
-22.396292,-19.252237
26.221687,-17.149647
-8.034719,11.2132845
16.3107,-20.951443
-3.7739525,27.28584
31.080915,-5.3818345
-26.620556,13.631549
-37.814293,11.477927
-39.12725,11.7839575
-2.0479403,6.2788067
19.303688,18.020351
-39.21278,11.743311
-20.326962,14.207223
29.150587,7.021404
15.964302,14.645319
-5.9670415,-21.561789
-0.4273617,-22.804808
-1.7413232,-13.969101
-18.19025,-7.614098
0.46392113,-14.511791
14.151304,-12.544627
24.959124,-20.220016
27.960278,1.2695551
34.135036,3.0727825
-5.3774357,-30.227394
-17.903599,-11.993931
-11.161297,-28.231537
-12.628257,-22.183609
-38.8152,10.965618
28.167534,9.4216
-38.745247,10.531666
12.192281,28.485846
-32.317295,-10.750745
15.436936,-22.52949
19.249592,16.415575
-0.981934,4.7892632
24.666918,19.103252
19.80926,-15.395916
15.608698,20.303988
31.171741,0.37505564
14.89634,22.935772
-16.888872,-7.855318
-17.674177,-23.901323
-40.054195,-7.4231424
22.572914,-13.991702
23.217604,10.192987
-38.17715,10.324234
-38.8326,10.9824505
-18.311718,-22.122313
24.219763,-13.999523
18.712805,12.005826
28.230549,1.2634245
-6.335526,-21.844566
30.295792,21.865477
8.822394,4.4133472
-21.880796,-20.23107
-15.791488,-7.1856427
-13.996788,-11.543017
-10.863663,-6.7700143
16.535536,11.78501
-7.4034767,13.530462
-9.290936,-24.455814
-4.653705,-27.355446
14.778797,-21.495155
13.654816,29.50296
22.159052,-15.637641
33.614346,2.3707278
-37.809624,12.358824
32.06384,-3.7168953
16.978153,-19.221107
33.07384,6.590906
6.975831,16.626284
-6.877453,-5.8558993
-3.0267138,-21.136078
30.9504,17.898924
30.535345,17.773998
-14.772236,-27.388767
26.710476,-16.41507
13.605813,26.38619
-25.774294,13.813553
-37.518646,-13.666982
-38.79297,11.069838
31.811638,-0.115865365
-11.36155,-29.95305
16.73697,-17.899822
19.133942,3.8171256
-4.195345,-20.004604
6.994083,16.63717
29.444424,21.706404
-37.99475,11.085988
-21.374767,-18.063013
21.635088,-17.818264
-1.0615424,-9.896224
-39.20435,-9.196568
-18.555538,-20.427277
-3.6824772,26.244213
19.36701,13.842085
-38.81811,11.007562
32.78375,6.7738996
31.375996,15.765782
12.310515,30.554356
-21.38004,-6.673633
26.813475,-2.5035982
-38.033447,-11.799372
-13.346857,14.320646
-36.226433,-13.406977
18.709757,12.4587345
14.392419,-13.26735
-1.1065617,-21.356096
-9.525083,-30.548756
16.150585,-17.368362
-26.620556,13.631549
-38.843033,10.63061
-4.3447304,-20.26123
29.370396,-3.7455668
-8.901418,-27.863007
-17.11001,-14.647539
-37.588154,-15.422545
-37.51038,-13.68798
21.889517,-1.999967
11.798116,29.699902
28.765997,0.32073605
31.110092,-0.15141377
-38.776527,11.085811
21.262127,-2.6028645
26.620144,23.122456
-7.153635,-8.147838
24.034863,8.300614
-16.50155,-12.8357725
12.905642,22.619125
34.364857,6.4891877
-36.354176,-14.90084
12.412775,19.979094
30.677628,20.643059
-5.6956077,-27.968079
6.968573,16.707706
10.938449,31.422485
-6.912164,10.280946
29.34072,-2.589818
28.953133,13.600492
-3.7014885,26.58505
-11.994133,13.955376
-14.030018,14.421445
7.8278084,18.064089
-3.8087037,25.686024
-22.243502,-5.5378566
-5.403897,25.85083
16.938482,17.421364
19.017376,4.1710443
-7.3785567,-9.381425
-12.474833,-7.049927
-0.12962309,-15.814343
-33.64646,4.644643
17.855429,14.161166
20.207811,-10.033975
-2.5892198,-17.143007
32.595116,-3.9789903
0.8099072,10.24115
-18.53978,-10.856499
-15.232168,-26.86422
-3.0164602,5.3305945
22.269463,17.489613
21.030695,-16.161455
-20.216873,-12.735681
27.651752,12.919557
-17.471182,12.814554
-7.7783074,-31.393955
27.971237,0.0011443383
5.414519,5.0220485
18.786976,12.467897
-14.50298,-26.92927
31.974949,6.6414437
21.650547,3.91835
29.995655,-0.025065688
0.85068095,12.321325
-39.994343,10.962284
27.891201,22.124372
15.643168,24.89236
34.11475,4.452547
-1.0209366,-25.540382
-17.364561,-11.410876
-13.445014,-10.418554
-3.8353648,-20.481438
25.058708,-20.125263
30.068592,0.4746088
27.120838,20.424368
-6.6246953,12.979139
-18.980843,-21.702858
-15.200435,-2.379131
15.574093,-19.660307
-13.241695,13.685207
-11.563208,-21.81923
31.90602,-0.34166875
17.854221,-19.268747
-8.894607,-7.385532
-17.34202,14.592197
-1.7842625,-11.051488
-19.846458,-12.042242
13.110696,21.453428
18.849808,10.68407
16.38669,-18.173185
15.077081,-17.81694
28.117037,0.8181735
-18.555557,-20.427992
3.0328286,-24.084385
-6.94749,8.172916
-8.769939,-26.03946
-4.1326337,12.830158
-7.463606,-29.86651
26.35714,19.606647
-21.42623,-5.193549
23.38301,8.062141
11.66468,6.275941
8.484143,3.7539577
-6.3925962,12.472924
-18.439001,14.615237
1.1665561,13.937891
24.480465,7.8780437
-15.309512,-11.168332
-5.0143223,13.389292
-5.1052704,12.788248
10.459692,29.992348
1.5802702,-22.376547
30.785051,1.7138646
-17.725716,-9.522238
-1.4533743,6.0992284
15.474114,9.532787
-18.471348,-13.05193
26.495972,-14.115311
-7.4635983,-29.866507
-0.07434059,-11.514375
-17.740597,14.410208
32.0452,19.168207
-19.09095,-7.369722
22.863148,5.346817
11.927778,28.506016
24.772547,-20.797237
-14.630851,-5.6738005
14.287287,7.4968886
-4.990084,-11.19537
2.9340692,4.7915487
-1.8383685,-15.080341
18.875795,13.897442
-20.97423,14.315698
14.997209,-12.0081415
-17.318502,-12.254015
-34.918198,12.256878
-14.798378,-11.1261635
-2.6156988,-6.826812
26.383253,-19.60142
15.686927,-18.938778
-32.967278,-12.121785
1.2615124,13.343306
11.393654,28.047525
-21.244844,-19.809715
-6.066688,-21.256372
-13.685468,-22.808823
24.497465,-16.887762
-21.288044,-19.861822
29.008684,13.36237
15.810129,-0.9512946
0.75239104,6.6745768
-16.565767,-7.887684
-16.73353,-21.7306
-17.674177,-23.901323
-37.073242,13.524477
-6.801545,-30.429535
-38.665432,13.631808
22.817747,-15.810347
-15.935606,-25.510523
-2.2773352,4.237968
25.402483,12.242726
27.865288,12.809738
-33.928795,8.157243
-9.026393,-11.871437
-10.924668,12.4843855
-18.190248,-7.6140976
-33.63951,8.613381
-1.5462174,3.639581
20.546986,-16.3506
-33.864544,9.14386
6.928514,3.8458433
-12.079331,-11.855125
20.593891,-11.107355
14.396845,-23.009167
15.426424,20.632656
-5.010864,12.784182
-20.603374,-7.731991
-4.403278,-10.269003
-13.795032,14.056908
31.14446,-1.2253
12.953641,21.772688
15.489774,-12.383027
19.564854,13.624154
-20.432587,-19.585913
1.312181,-24.371387
22.826048,17.148201
-35.467228,-10.491288
-3.1920178,-8.44753
-0.29674757,-14.341126
24.487942,11.957405
6.506785,9.090493
34.169243,0.0070062415
-36.5919,-14.607141
-37.43204,3.9497445
18.625738,12.516544
-14.706674,-7.614696
21.044935,-15.510937
-2.1995528,8.863469
-6.695567,-10.403115
27.639757,12.894107
-19.94014,14.320853
31.78705,20.07586
-20.27441,14.8604
-6.279798,12.959212
-12.525381,-9.411471
19.217459,-12.950563
27.267908,6.644594
15.763041,9.650904
-15.529313,14.47801
-38.399063,-7.2067847
-5.4189196,12.522578
-1.9854913,-18.130846
22.879728,-13.649116
-11.678866,14.2860775
-5.2582693,12.036498
-18.603733,15.609198
-39.037502,3.5590727
-40.10187,4.902281
-36.0139,-14.316843
-19.548695,-19.020782
-40.924896,5.2307677
-40.61449,5.0919175
23.529129,5.7708216
10.654906,28.616146
-9.014093,-31.443817
7.0370617,5.5480003
-1.7379612,8.208796
-7.3419733,-24.944004
-0.81916237,-23.015667
-25.450212,13.878272
25.953207,15.047729
13.129416,24.853868
11.465767,26.936008
-17.42777,-24.586685
-4.663877,6.7581983
-16.953331,-7.843686
-21.022049,-17.532774
-6.8015475,-30.429573
-39.133823,9.435746
-14.407699,14.03389
-3.054532,6.5416493
27.742517,20.803804
-39.13206,9.425955
-27.365385,13.430727
24.237661,-3.8392255
24.854853,3.411529
-36.623947,-15.165936
-5.4341173,-11.720702
7.223436,10.567652
13.7326145,28.875328
-21.690308,-19.09667
10.609674,26.915806
26.464859,20.036148
-4.602592,-14.843384
26.305546,-15.776881
-10.479975,-30.401207
-4.686284,-20.03884
24.792652,-20.842825
29.366663,20.019917
-17.262684,-9.198733
-7.839638,-12.451231
-9.850511,-7.2514925
15.745793,-12.53112
29.134575,14.302278
-38.98459,9.149604
11.895795,31.117744
-38.895412,9.072319
-6.5754757,-26.128565
24.915583,21.83382
-5.9360523,12.897772
25.033613,20.140339
-7.6441817,13.482674
30.196123,-4.815247
-20.287594,-14.52386
-20.413574,-6.0815263
14.292243,12.232478
-38.88386,9.056771
24.97018,13.973614
-13.527706,-23.131195
-27.942415,13.265581
-18.551298,-20.699764
20.775766,-1.7956741
33.09384,0.4356544
-14.830476,-23.08081
-0.014660019,-22.846191
-23.149305,-18.1798
21.207111,14.800872
27.449049,12.487994
-7.119051,6.7855425
-19.461916,-14.653756
-7.22415,-25.892342
14.423156,-19.807266
-40.01444,9.454242
-9.169511,-28.522467
15.160112,23.057997
17.229761,-22.626469
22.388565,-12.148917
8.375134,3.9201505
-1.5181834,-24.742657
-5.7822685,12.239221
18.39122,16.638107
-15.229475,-1.9070523
1.0431455,-20.93892
-39.620926,8.967197
24.244572,19.875828
-23.040237,-19.834196
7.0929103,16.655983
-20.556778,-6.7400784
30.791595,1.0232155
28.839294,0.8536757
-40.266483,9.073598
30.399803,14.1217165
-40.033688,-7.594465
-0.924,7.8541193
31.427612,-2.6096115
11.408016,29.474705
15.216603,-20.65651
-0.4273689,-22.80476
-10.262095,-24.885334
12.365301,30.10877
-4.686284,-20.03884
8.380725,4.093541
21.95198,-12.09085
27.319725,6.264626
13.575082,-19.967766
-39.618664,8.955869
-36.838604,-14.497993
20.181925,-14.88699
26.447077,8.503902
-2.3319297,4.903848
29.590147,-12.159304
14.283078,-20.78279
-15.563128,-8.03276
23.556742,3.3631957
-33.64646,4.644643
16.185072,1.0102613
12.211338,29.668695
12.747275,28.496298
26.165014,6.7899466
31.33984,17.439445
-4.2691154,-13.499859
-37.6688,8.226361
-2.9145308,-24.25423
26.413296,-15.161053
-20.55678,-6.74008
-2.411658,-27.771461
-11.307508,-6.952739
19.333673,12.684596
-8.979644,-9.913234
-38.188908,6.8508577
-9.039481,-24.108522
-18.694563,14.580892
16.678856,0.9494128
-20.2916,-19.628958
25.533527,-19.887222
26.831059,1.58072
-12.996244,14.142742
31.315561,20.335999
-3.871617,10.590628
-2.789774,-8.594292
-38.681606,-10.426604
-0.054502927,-28.62647
-18.505459,-10.71514
-15.738703,14.500406
-3.592767,13.24264
25.239246,-3.377874
-5.383364,-13.3836775
27.03353,12.178602
28.326607,9.229201
7.7862244,28.463564
23.718359,-13.874198
13.377674,21.488527
-16.04592,-7.1126785
11.686331,8.025188
26.498734,5.9264483
-3.7421858,26.768688
-18.471983,-21.233814
-21.400742,14.545471
-19.5544,-12.326483
27.406624,0.48395047
-6.8014326,-30.475056
15.552181,-21.554228
24.534817,20.981962
0.108496495,-16.963236
-3.6281955,-29.820059
-2.9265573,-12.838365
-3.2118495,-17.033033
-37.28647,6.6469064
-18.409931,-7.575103
-6.467801,-31.697319
-37.166615,7.3302007
-39.986206,-7.9562273
-20.09077,-13.845863
-5.2694626,13.399739
18.519688,3.9378235
-5.683564,26.91629
-3.7412713,-9.18568
-9.793702,-7.916897
-5.3207746,-13.583509
19.755894,11.645357
23.089636,4.2876625
-37.26856,7.640604
-1.1729825,4.4381795
-20.169384,-15.64409
-1.0377076,-10.843817
-40.52932,-5.467263
26.146473,-14.189929
26.498295,13.7075
0.9495795,-16.543646
25.729666,-18.469084
29.800661,21.587612
-17.19699,-9.153259
31.091665,-12.198511
-2.2587059,5.622501
28.486177,3.73401
6.6872993,4.3162775
30.52388,1.8201977
-19.962921,-11.869287
26.514389,13.398533
-12.574143,-9.295164
-23.505623,-4.518064
25.634491,-14.920201
-3.7665806,25.510366
21.831583,-15.898848
-38.16246,7.7874355
-14.119342,-11.415455
25.98518,11.64099
-20.167421,-6.940065
20.622587,18.027878
-20.436516,-12.534199
22.56563,19.950335
32.06401,2.1270943
-13.40546,14.325466
5.3439555,4.9614606
-6.4943514,-27.292662
28.62371,13.17774
-4.816964,-26.171843
29.235155,-3.264834
-18.941149,-10.637407
-2.7577734,-18.26889
31.371387,-5.029493
-20.822634,-19.393824
29.69011,-1.6136112
26.287355,-19.664345
-39.219048,7.828389
29.063156,0.17250954
-38.974255,-10.732248
-10.382827,-29.109724
-5.8529487,-7.580828
-5.643279,-26.582678
17.805382,13.887244
-39.19408,7.79159
16.063063,0.38922814
-17.873661,-7.7454977
23.906721,11.435123
21.674253,-2.9282324
-11.361543,-29.953045
-11.361543,-29.953045
-14.596679,-11.030965
25.348154,-19.957718
-5.373048,-19.815453
-40.180305,7.682862
30.20763,1.3318237
22.540554,-11.784998
-3.4805672,-27.105396
-40.014214,7.516602
-39.627766,7.275099
-14.67274,-12.246366
-41.07686,7.2338176
12.663001,-22.547293
31.968801,18.36135
-0.87115014,-10.778128
-0.2285431,-12.380126
-39.750023,6.95072
-2.258952,-21.581188
-2.8396006,-15.015923
-26.620556,13.631549
-2.7318783,-23.30993
33.957508,6.7272487
22.699953,-18.852083
14.457234,22.28647
-39.44953,-9.789989
-40.58681,6.736397
11.267856,30.70701
-4.434216,-16.562603
-19.848148,-23.164669
-8.183518,13.376107
29.222858,-4.0217385
-40.680813,-4.170418
-20.35406,15.053879
26.02686,5.1730866
14.231238,-20.841745
-9.007419,13.489319
-5.373304,-22.319832
-34.66828,-13.910314
-4.842526,13.596628
13.63698,7.021917
-14.234623,-12.067761
29.482925,7.703684
-10.09317,-24.726643
23.585304,9.274492
-7.423233,-8.688263
21.758305,-18.746626
0.5143831,-17.60582
-39.456673,7.859771
-39.871964,6.982849
13.097835,23.346132
-17.100239,-11.77488
24.16735,-10.477318
30.148634,-12.637875
16.225163,13.694616
26.247921,-16.14372
16.030987,-19.439213
19.016897,19.698513
31.901764,-4.756618
-38.98939,-9.580502
-39.889923,6.9602757
-39.367382,6.5608425
-3.8112385,-9.00178
-14.345797,14.037377
16.462908,-9.969767
-39.448357,6.2765193
-3.4636924,-29.069393
-40.63159,6.7424765
-1.6512959,-10.503595
23.722185,3.395192
17.183592,14.0821
0.29465878,-25.605394
2.7793114,12.372116
26.857243,6.8221107
-15.308045,15.417382
-18.311718,-22.122313
2.4619772,13.557958
6.8655176,16.753492
-39.78203,-8.475397
-6.1002526,-11.464086
-21.275677,14.747453
15.323426,-21.054287
31.444813,18.122328
21.896355,8.683286
-3.7831945,27.385397
-25.255888,13.91552
-2.0896163,-26.729767
-41.053394,6.4937825
-18.021929,14.652427
13.438302,27.49679
15.418612,20.8081
18.425236,15.213645
31.468977,0.53739756
3.5481434,13.729498
-2.430587,-29.0691
-3.954248,-8.738566
-21.67558,14.546575
17.751333,-18.064312
14.030127,9.791333
-2.414993,5.1757445
-3.5081635,10.962962
17.010897,-17.697863
31.502344,6.915445
-7.756562,-10.916582
25.552711,20.270775
30.13426,-3.5105035
2.777585,7.980119
28.516891,-18.226751
28.254744,-14.9251175
-3.4781077,-26.805796
-37.37411,-12.803681
12.445534,-20.808817
-40.811043,11.943245
12.584589,29.661476
22.085108,-2.7423434
26.332794,-15.449602
-15.699757,14.505601
-16.771383,-14.200042
33.44835,-0.8409649
28.67148,-3.9807105
1.9470977,-24.4959
-6.610033,-21.892778
26.11008,-17.518631
-12.346238,-29.398357
-6.6147013,-24.6673
-39.64289,5.6592813
-3.7224643,-25.601973
-4.698987,-8.79143
-8.038982,-11.012707
0.83257735,-17.3061
-3.482835,4.613053
27.1671,-14.874802
-33.116447,4.4352093
28.59598,21.702682
-0.8732624,7.1396604
-6.801545,-30.429535
28.771572,18.44939
18.504461,14.884061
-13.166283,-22.436876
-15.793369,14.536159
-19.838835,-13.438797
15.667352,-19.559746
-14.368083,14.544728
18.059368,4.8739505
0.8141244,-23.234716
24.458101,-12.946402
25.49035,-15.6488905
14.834902,-19.161266
-10.734983,13.802077
-14.563141,-28.23465
18.616827,-10.551548
16.107567,-16.468157
-2.3837066,-23.996246
0.7031191,13.205992
-40.606197,8.322771
21.955797,-14.972316
-8.253786,-4.8138647
0.3876517,-24.875822
-3.0034924,-10.03011
-40.076923,8.35861
9.45996,25.924156
-9.643808,-10.712786
-5.5504775,-10.532024
19.911434,11.465676
1.2064034,-27.772377
-4.8206043,-8.144783
-40.60249,7.965002
-19.689245,-15.718074
-40.467598,8.377405
23.680126,-3.8616228
-40.35916,7.07956
12.44804,8.213751
-40.6741,8.3768215
-40.926746,6.998215
29.984728,2.364019
-3.5710948,25.222906
-40.035416,6.320325
26.267246,-13.328687
12.561591,32.016167
14.637773,-14.259734
0.93362087,12.940645
-18.417883,-22.702147
-41.12938,7.3629966
29.633755,21.68674
-10.424094,-10.67159
19.915676,-15.338847
-18.705517,-10.980927
-3.8510113,-15.194342
26.490152,-19.547606
28.95244,3.9589863
12.542409,8.706508
35.42248,7.0061083
-15.666814,-2.1295247
-20.563108,-19.956833
1.5331473,-24.402044
-6.3239627,-6.113374
-37.602802,6.4362516
-1.3464551,-10.763511
-17.098423,-7.8189497
-13.795614,14.056982
30.01023,-0.8784801
21.489132,-17.573166
-13.70873,14.345331
-18.952705,-22.604782
-11.227457,-11.812767
31.627422,-1.9777302
-26.620556,13.631549
-38.074684,6.4428225
-40.35515,-6.342107
-1.2387336,-12.983347
17.784893,9.688341
16.626223,13.48219
15.510525,17.712097
16.383005,-19.260006
-3.4162295,27.657509
-13.254326,-10.252684
29.085236,0.09017757
-18.051844,-14.556606
-7.209022,-25.955902
26.700775,-15.69362
30.32214,-11.432563
31.282028,6.940845
-7.011829,5.908244
-1.6360104,5.354292
27.516235,21.559582
8.80792,2.8595657
-2.3890865,6.240407
31.787148,7.5661807
-9.525079,-30.548738
-8.839238,-5.812504
18.139345,2.2831905
-1.0378197,12.13577
24.242771,5.1786427
-37.582867,6.5367455
-37.9812,6.4824977
29.194534,1.0973552
26.445862,-19.569588
-38.458584,-10.960889
-3.5148318,27.260965
-39.62582,9.366546
-17.025286,-23.540585
26.509699,-19.53731
-3.608813,-9.965618
-38.860237,-9.952895
-19.700068,-11.596038
28.232212,2.3190234
-12.610491,14.051659
-3.1570785,5.9697356
-22.341478,-19.809221
-16.130175,-6.4068213
-6.801545,-30.429535
-4.4360614,-9.825562
14.011819,23.057274
-6.812185,11.642923
34.448967,0.845628
22.078157,-11.4115505
-40.617966,-4.846118
10.475414,26.34465
-39.748875,9.023763
22.544216,19.18046
0.17338282,-24.74825
-14.772234,-27.388763
14.121192,20.690912
-1.3897619,5.534462
-3.8178651,-30.794687
18.631685,11.806646
-17.130993,-8.069566
6.9804378,16.65239
-15.456087,-2.015237
15.607029,-20.809465
-7.5679855,13.483361
29.416723,-3.0267165
-8.636848,13.430487
12.970236,25.107668
-15.232168,-26.86422
12.994379,29.047626
23.97168,12.921198
12.914843,21.704294
7.54239,3.2821054
0.124833055,-18.572456
26.96794,-2.472763
27.252285,21.422476
-7.342939,-5.8459773
-40.396286,-6.161754
-14.407699,14.03389
-17.48776,-23.835686
-14.35936,-11.261505
-15.575664,-2.263841
32.83726,-0.18146807
30.069551,1.3481029
-6.382444,13.378191
27.458307,21.553406
10.757441,27.191181
-16.204296,14.645039
-39.171402,13.561674
1.4563602,11.429587
-7.506284,-10.332541
-6.041262,-21.978558
28.556608,0.4327712
-36.451534,13.804027
-35.54293,-14.952733
-14.088322,14.441323
-20.55678,-6.74008
-14.772243,-27.388773
-34.415424,6.9124594
34.689335,6.132495
-33.127556,4.517734
1.7696018,3.717174
33.250034,-0.2444617
27.200066,19.625319
27.272015,6.828641
7.130611,4.139197
-0.10007372,-23.984808
19.98504,-10.294273
21.588259,-15.238194
-19.10606,-16.242424
-14.171872,-27.967373
-11.773765,-9.313625
-41.404694,5.528127
-42.757103,10.015316
-9.12091,-24.804354
-3.9272978,6.416327
10.438391,26.25592
-4.359528,-30.197634
24.378815,11.402102
31.265396,-2.5629036
-37.36215,-13.929957
24.691702,-22.212395
15.204659,23.62576
18.16863,14.285554
11.426633,25.799833
20.983894,18.874891
6.7132845,4.089607
-7.9343114,-7.9134045
-2.258952,-21.581188
-9.117054,-24.264029
25.01317,19.643444
32.650772,0.6774664
8.121959,5.772709
22.81947,-14.002147
-8.260427,-27.1641
21.887909,-2.6117458
-22.476091,-18.87504
-17.370611,-7.7724156
33.34457,-0.2539963
-37.769928,-10.26084
28.909496,-3.7702425
-13.510568,14.306897
-3.2572672,-26.24301
-36.46246,9.226894
-3.6906667,-9.676353
24.889622,4.3458815
26.293617,-16.127045
-18.697424,-23.466051
30.521685,21.771055
0.5472885,-24.238834
-2.050654,-19.67501
-36.022057,9.120752
30.513943,-0.9980072
1.0918636,-24.509546
-36.005898,8.999783
12.492472,24.43799
4.006938,-19.856104
6.9724746,5.5081472
-4.248198,12.938161
-32.334435,-11.903057
-40.38631,-6.2076473
-15.716196,-26.337679
-38.294315,-11.273934
11.014249,24.895529
30.260237,-2.44555
15.34841,-14.461706
-20.221413,-19.717611
23.891653,11.8389635
-7.079237,13.490973
27.287312,12.519946
25.219938,21.479671
-7.6519694,13.092419
25.20757,-14.346224
-19.23998,-22.409834
-7.193596,-30.750057
13.673569,-20.65106
-15.038039,-26.630121
-5.5342937,-29.565601
13.790216,22.50828
-14.031307,-10.296995
-12.640559,-10.3466425
6.730678,9.836868
-37.37235,8.899348
14.088647,20.596653
-5.766066,13.349651
-35.437744,9.306884
7.656964,5.6273303
-2.8766541,28.044779
-1.814482,6.356623
-35.437817,9.306804
20.005096,-15.037087
29.06793,21.235046
28.54433,-2.617357
-8.141542,-10.688107
9.019232,28.048477
29.255402,0.3255308
1.4899441,-27.456625
-5.3363123,-22.586493
17.800869,0.6683055
31.276342,16.439178
29.811983,22.128408
31.761353,1.2194704
-6.801545,-30.429535
9.088947,22.210884
29.410425,21.977602
-16.263157,-3.4161115
17.487186,1.4202341
0.51614857,-15.051305
14.354955,25.924591
19.196096,21.006033
13.608963,27.07177
27.764988,1.147488
-0.8520477,-22.298355
20.814877,-12.19314
-4.5240746,13.187325
11.438621,26.140572
9.905104,26.17146
20.847456,-1.5167539
-20.936428,-20.378197
-14.74847,14.450129
15.792351,-17.653284
-1.7183342,-18.804127
31.729897,14.704657
16.137009,-22.424528
26.25429,3.0841525
30.86459,14.895388
-11.278559,-27.298819
24.328176,5.967864
-2.044157,-7.8090014
19.729687,18.26133
16.367792,13.767017
